无敌牛牛无敌,2020-04-19 09:01:08,在本年度2月24日，发改委、工信部、公安部、交通运输部等11个部委联合印发《智能汽车创新发展战略》，这是智能驾驶、车联网领域纲领性文件。正式文件更加强调车路交互、强调汽车的智能化、强调与5G建设的协同。老悬认为，在国内5G建设全面铺开、5G即将商用的大背景下，车联网建设也将正式开启，其中汽车终端、道路终端的智能化将进一步提升。3月9日，北斗系统第54颗导航卫星成功发射，今年5月份，北斗三号全球星座部署将全面完成。3月9日晚，北斗系统第54颗导航卫星在西昌卫星发射中心成功发射，这也标志着北斗三号系统距全面建成仅一“星”之遥。今年5月份，北斗三号全球星座部署将全面完成。自动驾驶两个技术瓶颈，一个是通信延迟（5G解决），一个是自主导航（北斗），所以北斗的全面建成将进一步支撑国内自动驾驶、车联网的发展。车联网简介：V2X是核心底层技术，整个车、路信息化的市场规模将达到万亿级别。广义的车联网主要包括车的智能化和网联化、路的信息化和网联化、车路协调，整个车联网建设的市场规模将达到万亿级别：1）路端：国内高速公路+国道省道总计约80万公里，每公里改造成本30-60万；每个路口改造成本60万，国内总计约50万个路口，路端市场总计7000亿左右。2）车端：国内汽车保有量2.6亿辆，假设单车智能化和网联化价值量是1万元，短期渗透率达到30%，市场规模就是7800亿。C-V2X是3GPP主导的基于4G/5G蜂窝通信的V2X技术，可以实现长距离更大范围的通信，我国已经明确采用该技术，并在车联网产业发展行动计划中明确支持LTE-V2X、5G-V2X产业化。车联网产业链：1）C-V2X通信芯片、模组：这是车联网最底层的技术，所有车联网接入端设备都要使用该芯片。2）路侧：包括通信网关RSU、信号控制机、毫米波雷达、摄像头、移动边缘计算MEC等。3）车载：包括车载通信单元OBU、高精度地图、毫米波雷达、摄像头、V2X平台。4）基于PKI的V2X安全标准体系。下面是悬梁看股团队这两天详细梳理得一份：”车联网产业链（全）“,3
上进的小鸡,2020-04-19 09:15:37,往年春节假期也是只有顺丰坚守，其它快递已经放假了。今年疫情顺丰依然坚挺。,1
哥今年要赚30万,2020-04-19 09:34:55,牛 今年运费就是牛,3
亦是亦非股道也,2020-04-19 10:23:36,有毛用呀！股价不升，增量不增利。都是卖苦力，难赚钱,0
富贵险中求8899,2020-04-19 10:53:44,兄弟我给你点赞了，可惜你没有子弹抛,0
山青水秀好风光,2020-04-19 13:00:47,继续喊，谢谢！累了就歇几天。,0
大吉生财的令狐冲,2020-04-19 13:25:52,好怕怕,0
虎牙小菜,2020-04-19 13:51:10,长线投资长线持有,1
别浪费一场危机会,2020-04-19 15:51:44,002236,0
股友Fs3uwc,2020-04-19 21:14:19,你是天生傻还是后天疯了？退出股市吧，你不合适！,0
顺丰控股资讯,2020-04-20 09:21:05,"来源：东方财富Choice数据 作者：数据中心顺丰控股(002352)2020-04-17融资融券信息显示，顺丰控股融资余额661,617,562元，融券余额7,647,941元，融资买入额100,776,020元，融资偿还额100,232,761元，融资净买额543,259元，融券余量157,171股，融券卖出量63,400股，融券偿还量40,929股，融资融券余额669,265,503元。顺丰控股融资融券详细信息如下表：交易日期 代码 简称 融资融券余额(元)2020-04-17 002352 顺丰控股 669,265,503融资余额(元) 融资买入额(元) 融资偿还额(元) 融资净买额(元)661,617,562 100,776,020 100,232,761 543,259融券余额(元) 融券余量(股) 融券卖出量(股) 融券偿还量(股)7,647,941 157,171 63,400 40,929深市全部融资融券数据一览 顺丰控股融资融券数据（文章来源：东方财富Choice数据） [点击查看原文]",0
Zzz719,2020-04-20 09:24:12,nan,2
二十年股海白折腾,2020-04-20 09:27:34,nan,1
股友XW2NXS,2020-04-20 09:34:18,高开低走，套路？？,0
神农架野人部落,2020-04-20 09:34:41,从现在开始顺丰增速放缓，被三通一达代替，故股票下降,1
顺丰控股资讯,2020-04-20 09:36:41,来源：东方财富Choice数据 作者：财智星顺丰控股融资融券信息显示，2020年4月17日融资净买入54.33万元；融资余额6.62亿元，较前一日增加0.08%。融资方面，当日融资买入1.01亿元，融资偿还1亿元，融资净买入54.33万元。融券方面，融券卖出6.34万股，融券偿还4.09万股，融券余量15.72万股，融券余额764.79万元。融资融券余额合计6.69亿元。顺丰控股融资融券交易明细（04-17）顺丰控股历史融资融券数据一览免责声明：本文基于大数据生产，仅供参考，不构成任何投资建议，据此操作风险自担。（文章来源：东方财富Choice数据） [点击查看原文],0
Zzz719,2020-04-20 09:37:50,nan,0
胶己人2019,2020-04-20 09:38:24,涨停,0
L8财团,2020-04-20 09:40:05,参考3月3日走势,1
沸腾沽浪屿,2020-04-20 09:40:20,好股啊,0
股友XW2NXS,2020-04-20 09:41:26,想多了,0
股友XW2NXS,2020-04-20 09:45:11,没睡醒了吧,0
股友XW2NXS,2020-04-20 09:46:22,马上绿油油,0
股友JQ1THu,2020-04-20 09:47:20,一顿操作猛如虎。高开低走二百五,2
东方之才,2020-04-20 09:47:30,怎么高开这么多啊？,1
L8财团,2020-04-20 09:49:27,下午要跌停了，借利好高开套人砸盘出货,0
股友vJtZeF,2020-04-20 09:49:33,果然是老年痴呆股,0
puchengang,2020-04-20 09:51:43,49.9被套了,0
达里奥007,2020-04-20 09:55:43,走出了跟之前一样K线，下午涨不回来就歇菜了,0
今晚关灯吃面,2020-04-20 09:56:41,今天又被套路了，看不懂是出货还是打压吸筹,0
舟人夜语觉潮生,2020-04-20 09:57:31,今日要稳稳站上50整数关口，明天就有希望冲击历史高点了！,1
盆无钵没张大虾,2020-04-20 09:58:43,这踏马是个撒比，到处乱说。疯了,2
L8财团,2020-04-20 10:05:26,参考3月3日走势 宇宙大顶 35喊还要跌 50却抢着要进,0
满仓的小散zgm,2020-04-20 10:06:54,恨啊！,0
财运如意得王重阳,2020-04-20 10:07:24,意志不坚定的该跑跑了吧！该上了,1
沱东木工刀,2020-04-20 10:08:33,再买点，成本就降低了,0
股友XW2NXS,2020-04-20 10:11:52,看这走势痴人说梦,0
lcw云风,2020-04-20 10:13:33,又买飞机了,0
一直都在努力222,2020-04-20 10:13:58,什么时候站上50.02就有机会到61.83,2
lcw云风,2020-04-20 10:14:49,又买飞机了　长期看好，现在就盘整呗,1
股友QqWI1h,2020-04-20 10:15:58,49.9清仓了 哪个250接盘了?,0
我是芯片砖家,2020-04-20 10:21:34,顺丰磨磨唧唧一个多月了，各种季报预增都发了，还是没有像样的反弹，蛋疼,2
财运如意得王重阳,2020-04-20 10:22:21,是个搅屎棍吧,1
顺丰控股股友,2020-04-20 10:23:00,领导您好！在研究跟踪咱们公司过程中遇到一些一直没有解决的问题，可以麻烦领导给我解答一下吗？1.咱们公司冷运等新业务都是亏损的吗，如果是的话分别亏损多少呀？（如果不方便拆分，可以给一个大概的数字吗？）2.咱们公司鄂州机场的转运中心工程、航空公司基地工程投资150亿，是今明年两年内就得支出吗？3.咱们公司时效件板块下游需求主要是哪些呀，有多少是电商，有多少是企业、个人客户？谢谢您！顺丰控股：尊敬的投资者，您好！应披露的财务数据均在财报中进行披露。鄂州机场的转运中心将根据投入使用后的件量情况分期投入分拨转运设备，航空基地计划在今明两年开始动工兴建。时效板块客户以散单客户和月结客户分类。感谢您的关注！（来自 深交所互动易）  答复时间 2020-04-22 17:36:00,0
都没民名,2020-04-20 10:24:05,不争气就是不争气，顺丰你就是烂泥，真的扶不起！！！！,0
L8财团,2020-04-20 10:35:10,一人一个套子都别抢 3月3走势,0
有礼貌的钻石,2020-04-20 10:35:40,快乐吗现在,0
chenjw小伟,2020-04-20 10:41:07,你索性跌停吧。呵呵呵呵,0
MAX牛,2020-04-20 10:44:09,顺丰为了肯定比DHL牛逼,1
玛雅的菡萏,2020-04-20 10:46:08,11个月，30元涨到这个价格，不简单,0
好就留,2020-04-20 10:46:33,我在上星期5接盘，5个月后你会打脸的。,0
林远先生,2020-04-20 10:47:00,这高开跑路玩的真6,1
凝卉静柔,2020-04-20 10:52:01,今天应该绿色收盘，通常高开大概率都是尾盘下跌,0
股友gqntgQ,2020-04-20 10:56:25,为什50.02,0
我们都要好好滴OK,2020-04-20 11:01:54,哪个傻逼50元以下卖掉了？,1
股友XW2NXS,2020-04-20 11:03:09,真是垃圾,0
阿莉168,2020-04-20 11:04:07,真是个傻x,0
不孝子闻泰,2020-04-20 11:04:19,买了顺丰跟鱼跃，本来更看好顺丰的，求求你给点力不要拖太多后腿呀,0
爱拼才会盈利,2020-04-20 11:07:29,买进，坐等扬帆起航,1
有趣的灵魂ZHZ,2020-04-20 11:08:42,形态又要走坏,1
股友XW2NXS,2020-04-20 11:14:17,上的开心不,0
tanlao3,2020-04-20 11:15:44,今天多少减持股出来？拉干净了么,0
谁敢不服大A,2020-04-20 11:25:42,49.8挂几手,0
冬日暖阳75,2020-04-20 11:42:54,垃圾,0
二十年股海白折腾,2020-04-20 12:16:54,楼主没搞清楚“历史高点”的概念,0
L8财团,2020-04-20 12:37:03,看不懂的参考3月3日,0
魔高资本,2020-04-20 12:41:45,真会表演,0
股里清流,2020-04-20 12:49:50,鱼跃我今天早上早早卖了,0
星辰紫衫,2020-04-20 13:10:05,苏州同城快递，顺丰给我弄丢了，价值10万的大师和田玉红沁挂件，就因为相信顺丰，因为疫情没有自己跑一趟，就给我丢件，还给我虚假签收，快递小哥有盗窃嫌疑也不仔细查，也不报警寻找，也不给个合理赔偿，3月31日的事拖到现在也没有解决。顺丰你是想怎样。单号437451404752，丢件就虚假签。公司大了就可以为所欲为，据我所知顺丰贵重物品丢失很多，许多都是被盗，公司不察放任员工，还包庇丑行。实在可恶。,1
股友QB1bef,2020-04-20 13:11:32,你懂啥哦，3月3。是一样吗,0
冰冻春夏,2020-04-20 13:15:26,高价你保价啊，不保价谁十几块保准这东西不出事,0
L8财团,2020-04-20 13:17:54,不懂的参考3月3,0
AAA风云再现,2020-04-20 13:22:49,能一样么 呵呵,0
田百川,2020-04-20 13:28:34,南无大慈大悲观世音菩萨,0
股友p5Rpp1,2020-04-20 13:29:27,你倒是报警啊，专门注册个小号到股吧说也是个奇葩,2
东财网友4694513737885216,2020-04-20 13:30:30,你有多懂,0
L8财团,2020-04-20 13:31:31,顺丰真强,1
L8财团,2020-04-20 13:34:09,看不懂的参考3月3日走势 谢谢,2
财运如意得王重阳,2020-04-20 13:34:41,谁知道真假,0
股友96YaVw,2020-04-20 13:45:41,？？？,0
L8财团,2020-04-20 13:48:36,参考3月3走势，这种盘子的票还指望爆拉吗 阴跌半月再说,0
股友Y729eB,2020-04-20 13:53:04,期待与你一起吃肉哈,0
牛市边缘,2020-04-20 13:54:42,干的漂亮,3
股友Xg65Mx,2020-04-20 14:04:11,小人得瑟,0
静待花开wn,2020-04-20 14:06:37,业绩那么高，换手也不高，为什么还是跌？有懂的分析下,0
niubikelas,2020-04-20 14:11:21,我操，无情,1
大吉富贵de韦小宝,2020-04-20 14:15:36,49.99出来了。,0
股友JQ1THu,2020-04-20 14:15:36,又它妈的借利好出货,0
大吉富贵de韦小宝,2020-04-20 14:17:39,49.99出来了，谁接我的,0
星辰紫衫,2020-04-20 14:18:39,现在顺丰烂了，用过的都知道，没有任何优势，管理混乱，丢件不赔，内部偷窃，互相包庇,0
皓月花木兰,2020-04-20 14:19:25,我觉得怕丢的东西我都保价或者到付,0
L8财团,2020-04-20 14:20:56,30不买，35不买，40不买，50块来追 追完了就喊要涨到100，笑死了 历史大顶50恭喜接盘,0
L8财团,2020-04-20 14:21:07,30不买，35不买，40不买，50块来追 追完了就喊要涨到100，笑死了 历史大顶50恭喜接盘,0
L8财团,2020-04-20 14:21:09,30不买，35不买，40不买，50块来追 追完了就喊要涨到100，笑死了 历史大顶50恭喜接盘,0
L8财团,2020-04-20 14:21:12,30不买，35不买，40不买，50块来追 追完了就喊要涨到100，笑死了 历史大顶50恭喜接盘,2
L8财团,2020-04-20 14:21:21,30不买，35不买，40不买，50块来追 追完了就喊要涨到100，笑死了 历史大顶50恭喜接盘,0
L8财团,2020-04-20 14:21:23,30不买，35不买，40不买，50块来追 追完了就喊要涨到100，笑死了 历史大顶50恭喜接盘,0
L8财团,2020-04-20 14:21:28,30不买，35不买，40不买，50块来追 追完了就喊要涨到100，笑死了 历史大顶50恭喜接盘,0
L8财团,2020-04-20 14:21:35,30不买，35不买，40不买，50块来追 追完了就喊要涨到100，笑死了 历史大顶50恭喜接盘,0
人在旅途huaming,2020-04-20 14:21:50,真是见鬼，无语,0
股友JQ1THu,2020-04-20 14:22:03,看见利好追进来 高位站岗,0
L8财团,2020-04-20 14:22:07,30不买，35不买，40不买，50块来追 追完了就喊要涨到100，笑死了 历史大顶50恭喜接盘,0
L8财团,2020-04-20 14:22:21,30不买，35不买，40不买，50块来追 追完了就喊要涨到100，笑死了 历史大顶50恭喜接盘,0
战斗机A,2020-04-20 14:22:24,艹，买四只股票就你跌,1
L8财团,2020-04-20 14:23:53,30不买，35不买，40不买，50块来追 追完了就喊要涨到100，笑死了 历史大顶50恭喜接盘,0
Crazy小丸子,2020-04-20 14:24:44,逆行的英雄，向你致敬！,1
蜗牛也是牛牛牛牛,2020-04-20 14:25:55,真是不要脸啊，换个玩法不好？,0
財氣東來,2020-04-20 14:27:55,又独留我在山岗上？,3
股友Oe99js,2020-04-20 14:30:40,你以为你是谁？整天bbb,0
牛气极了,2020-04-20 14:34:22,编，继续编。同城发个十几万的货。我看你是拼多多三块钱拼的假玉吧。你发的单号也查不到任何信息，错误单号。编故事唱空能花点心思吗？,1
来赚钱的,2020-04-20 14:37:07,不知道这么牛逼的你在40买了没有,1
nasdak,2020-04-20 14:37:23,广州基地快封顶了！,0
