好奇故事,2020-08-15 08:36:35,我们城市很多回收站，请外资来举牌。,0
买好股慢慢涨,2020-08-15 08:37:49,许老板，收购吧，许老板造车，需要电池材料。 姚员外也造车，也需要。,0
股友4wPhjI,2020-08-15 08:41:29,股票涨不涨不要紧，收购他，我看不惯这种蛀虫,7
秦始皇之秦直道,2020-08-15 08:46:07,大家都在猜是宁德时代，怎么恒大也出来了,5
芊芊你好,2020-08-15 08:56:08,呵呵，想多了，看看7月28号买了多少，后面还不是慢慢卖完了，股价也没见涨多少,0
林海听风有谁懂,2020-08-15 09:04:57,今天才看这个股，感觉才刚刚启动啊？你们怎么都抛了？日k线马上就向上了。昨天量也起来了。周一应该是阳线。,4
铸剑123,2020-08-15 09:08:23,上市以来，许就只顾增发，和自己的高薪，完全没有把持有格林美的股东当一回事。尤其是最后这次定向增发，不顾之前增发机构的利益和广大股民的利益 ，刻意把股价打压下来以3.87的低价搞利益输送。丧心病狂到极点。,28
火眼识票,2020-08-15 09:09:18,人气飙升，钴镍上涨，量能放大，回收倍增，野蛮人收购，新能源动力电池，绝对低价，种种迹象表明，格林美已进入投资者价值洼地,1
熊*猫,2020-08-15 09:17:31,多数涨停都是游资干的，当然人寿不是,0
熊*猫,2020-08-15 09:26:27,底部不涨停，一般都是吸筹，涨停交易量变小了,0
康宝541107,2020-08-15 09:26:28,上市→减持→定增→再减持→再定增……小车不倒只管推。,1
菜的抠脚1989,2020-08-15 09:29:09,外资比较多吧,2
股友Q5twp9,2020-08-15 09:30:52,有人走有人进不是很正常吗,0
铸剑123,2020-08-15 09:50:42,许渣年薪一千万谁定的？许渣老婆王敏年薪600万凭什么?企业利润少得可怜，高管工资高的吓人，股价N年趴在地上没人管，希望证监会彻查。,10
huihui5856,2020-08-15 10:01:26,这违规证监会应该去制止这些不良行为，有点太明显了,3
autocharle,2020-08-15 10:05:33,卖出的人越多越好，有人收集筹码,0
熊*猫,2020-08-15 10:06:09,所以怕别人参与，独家黑生意，而上市了就是公众公司,0
huihui5856,2020-08-15 10:09:52,这可以看出民营企业的本质上市是捞钱，要不然不会把股价打压那么低去增持,2
股友4wPhjI,2020-08-15 10:17:17,人家宁德说了境外投资吗，把资金投入境外账户然后买入,0
股友s2xLkP,2020-08-15 10:19:33,同意彻查，太坏了。,3
股友ZRBccV,2020-08-15 10:26:12,我一直都有疑问：为什么格林美能很容易的不断通过增发？？？因为增发的要求很高的！一般公司就是增发一次也是很不容易。,0
与庄同在998,2020-08-15 10:28:13,如果想举牌就不会涨停，涨停你会卖吗，不会吧，那他去哪里买筹码,3
三年后格外美,2020-08-15 10:47:18,工信部：着力稳定汽车等传统大宗消费 开展新能源汽车下乡活动,5
韭菜炒A股,2020-08-15 10:51:59,这个股涨一天跌三四天,0
与庄同在998,2020-08-15 10:53:18,5.6元的股价连一美元都不到，外资感觉便宜死了,0
经纶如意的陈家洛,2020-08-15 10:55:19,国家对此类企业必查严办,1
三年后格外美,2020-08-15 10:57:33,工信部副部长辛国斌接受人民日报采访时表示，下半年，将着力扩大有效需求。着力稳定汽车等传统大宗消费，在延长新能源汽车购置补贴政策基础上，加快推进城市公交、物流配送等公共领域新能源汽车置换，开展新能源汽车下乡活动。加快发展新型消费业态，推进互联网和各类消费业态深度融合。积极扩大有效投资，推动制造业重大项目加快落地，加快推进5G等新型基础设施建设。相关报道：,0
糖果sweet,2020-08-15 10:57:43,点火了,0
糖果sweet,2020-08-15 10:58:25,新能源汽车下乡，工信部这个火点的及时,4
威武表,2020-08-15 10:58:31,nan,5
万事暴富的周伯通,2020-08-15 10:59:25,北向资金买入那么多，怎么没公示？昨天一天从1.63%到2.93%了,4
万事暴富的周伯通,2020-08-15 11:02:22,北向资金一天净买了三亿多,0
Jacky狼,2020-08-15 11:09:45,割韭菜开始快跑,0
低十字进高十字逃,2020-08-15 11:09:58,格林美下周肯定下来。每次都这样，上涨一天下跌几天。格林美被证监会认定违法违规必定接受法律制裁，难逃厄运。,15
股友Ylhpbt,2020-08-15 11:11:05,许老板都是为自己！那管小散们？？,2
价值投机二道杠,2020-08-15 11:14:28,5000吨钴，今年利润最少多收1.5亿。10000吨镍，今年利润最少多收1亿。外加今年回收量放量，废电池回收这边利润多4个亿妥妥的。汽车拆解这边按12万辆算，新政策加码，利润增多1亿每股利润增加0.1块。正极材料业务生产线放量，这股简直就是大钻石,0
一心一意心如止8411,2020-08-15 11:15:02,有补贴？,0
黑老大,2020-08-15 11:16:17,坚决支持收购，举牌,6
吾酷逸轩3074,2020-08-15 11:16:32,“格林美”这波量明显把前波大，说明被交出筹码比前面大，主力为什么拼命拿筹码，目的是向上发展，减少抛压。周五下午量不小，经观察和统计，下午抛出的都是散户量，而进入的大都是机构量。“格林美”月kD进入强势区，半年换手已达300%，非常理想，已充分换手，一般讲半年换手达100%就可以。现换手多3倍，下周随时有大幅拉升的可能，第一目标位一定能看到9.17元区域，建议中长线持有，不做短线，做短线没有多少差价，反而弄不好被踏空，买不回来。,32
吉祥民丰得云中鹤,2020-08-15 11:22:09,反正我成本低，随便洗,0
吉祥民丰得云中鹤,2020-08-15 11:27:08,建议证监会查查,0
股友PtOeFL,2020-08-15 11:28:03,昨天已经满仓杀入了，持股不动，坐等跟主力飞,2
股友9qN5Nd,2020-08-15 11:28:47,很不爽，外资没用，又要收割了。,0
股友PtOeFL,2020-08-15 11:29:30,被问询其实是利好也,2
豪杰wf02wa,2020-08-15 11:33:21,nan,0
蜜桃臀,2020-08-15 11:34:44,盘子大，随时都能买回来。,0
AA民哥,2020-08-15 11:35:12,当年鲁西化工在4元多的时候我呼叫股友们买入，后来股价一直升到20多元，几月前我叫股友们买入红宝丽的时候，股价也是4元多，后股价几涨停升到7元多，现在我再次呼吁股友们！5元以下大胆买入中建环能，这又是一个不可多得的机会。珍惜！珍惜！,0
股友HMHMGK,2020-08-15 11:37:37,你是空仓了想位买回挣差价吧？你也不看看那多超大单是在干嘛？你想拿到更低的筹码？看想收购方肯不肯,2
空气之吻,2020-08-15 11:38:19,主力制造舆论。,2
浙A76396,2020-08-15 11:54:26,你会看量吗,0
浙A76396,2020-08-15 11:57:27,周五成交20亿，基本价位在5.55元，说下周下跌的，难道这20亿都是来亏钱的吗？6千万股外资买入，也是来亏钱的吗：！,0
浙A76396,2020-08-15 11:59:19,周五成交20亿，基本均价5.55元，说周一下跌的！我想问，这近3亿多股进来，是来亏钱的吗？？？,5
好奇故事,2020-08-15 12:02:43,所谓的价格波动炒作甚至是收购炒作都是短视行为。只有真正的提高技术，技术，技术，核心技术，不断创新用实力走向世界。才是发展的源动力。,5
傲剑1989,2020-08-15 12:22:54,外资扫的盘，哎,0
股友CinUZA,2020-08-15 12:23:48,但愿如你所预判，好人有好报。,0
恭喜满堂de楚留香,2020-08-15 12:25:31,你这么高明，在这股挣多少了,0
一买就涨258,2020-08-15 12:26:16,星期一跌六个点你们才会把筹码交出来,0
经纶万贯的无崖子,2020-08-15 12:26:47,好像是北上资金，今天进明天后天出的货色,0
陆辰扬7992,2020-08-15 12:28:01,变相搞钱,0
低十字进高十字逃,2020-08-15 12:29:53,格林美老板太可恨。4万多亏损挂了两年多一直无法解套，一个消息涨一天又下跌几天，谁也不是神仙。,0
经纶万贯的无崖子,2020-08-15 12:31:35,再过几天腾讯阿里都来了，,0
油条2019,2020-08-15 12:33:44,事不过三，这次肯定突破6元。,5
鱼绅166,2020-08-15 12:36:11,当对方出现野蛮人团伙的时候，向来都是满级火球伺候，一发搞定还能赚一费以上。皇室RC闲暇玩玩还是可以的！关于大股东这事儿啊，经营高层同心为好利可断金，不然多半就是内耗的份。,3
景德镇股民强仔4664,2020-08-15 12:38:18,怎么看,0
股友L71Eln,2020-08-15 12:38:44,完了，我没跑,0
ytdlye,2020-08-15 12:45:58,外资坏的很，下周一高开，外资出货，韭菜又被割。,5
经纶万贯的无崖子,2020-08-15 12:51:20,外资好像今天进，明天后天出,0
花开高升的五散人,2020-08-15 12:56:53,一个蹭热度的小散罢了，真把自己当根大葱了,1
与庄同在998,2020-08-15 12:59:26,如果真有人举牌，砸盘的筹码也会被瞬间接走,0
龙卷天下1,2020-08-15 13:01:10,他们来做慈善的，发给亏损的韭菜,0
与庄同在998,2020-08-15 13:05:54,这个速度3天就完成举牌,0
哎呦光棍满大街,2020-08-15 13:13:08,格林美价格太低了吧,0
金玉万贯de楚留香,2020-08-15 13:14:37,继续跌下去，5元等你,1
唯有价值投资,2020-08-15 13:15:30,转发◆◆财经评论发表于 2020/8/15 10:36:34[财经评论吧] 工信部：着力稳定汽车等传统大宗消费开展新能源汽车下乡活动来源：证券时报工信部副部长辛国斌接受人民日报采访时表示，下半年，将着力扩大有效需求。着力稳定汽车等传统大宗消费，在延长新能源汽车购置补贴政策基础上，加快推进城市公交、物流配送等公共领域新能源汽车置换，开展新能源汽车下乡活动。加快发展新型消费业态，推进互联网和各类消费业态深度融合。积极扩大有效投资，推动制造业重大项目加快落地，加快推进5G等新型基础设施建设。相关报道：工信部副部长辛国斌：着力补短板、锻长板 提高产业链供应链稳定性和竞争力今年以来，中国制造业不仅经受住了突发疫情的压力测试，还为全球医疗物资供给和产业链供应链稳定做出了贡献。如何看待当前的工业经济形势？下半年工业经济回升势头能否延续？工信部如何保持产业链供应链稳定？就这些热点问题，经济日报记者采访了工业和信息化部副部长辛国斌。工业经济运行状况逐月向好记者：新冠肺炎疫情从供需两侧对实体经济造成了严重冲击，如何看待当前的工业经济形势？辛国斌：习近平总书记指出，制造业是实体经济的重要基础，是国家经济命脉所系。工业经济占国民经济总量超过三成，是实现国民经济基本盘稳定的“压舱石”，是构建以国内大循环为主体、国内国际双循环相互促进新发展格局的主战场。二季度以来，工业经济呈现恢复性增长态势，有力支撑了国民经济稳步复苏，主要表现为四个方面：工业生产秩序基本恢复正常。4月上旬全国规模以上工业企业复工复产已实现应复尽复，4、5、6三个月规模以上工业增加值分别增长3.9%、4.4%和4.8%，回升势头加快。二季度工业产能利用率达到74.4%，产销率也达到了98%左右，已接近去年同期水平。企业预期持续改善，制造业采购经理指数已连续5个月处于荣枯线上方。主要行业和重点地区同步好转。分行业看，41个工业大类行业中，二季度有超过半数实现正增长。其中装备制造业5、6两个月增加值增速分别达到9.5%和9.7%，已超过去年同期水平。从地区看，31个省份中上半年有18个工业增加值实现正增长。新动能逆势增长。上半年高技术制造业增加值增长4.5%。疫情催生新产品新业态新模式发展壮大，服务机器人、充换电桩等新兴产品保持高速增长，远程办公、在线教育等行业快速扩张。5G等新型基础设施建设加速产业数字化转型和智能化发展。助企纾困政策持续显效。面对疫情严重冲击，中央果断出台8个方面90余项政策措施，极大提振了企业应对疫情冲击的信心。上半年规模以上工业企业营业收入利润率比一季度提高1.48个百分点，5、6两个月企业利润分别增长6%和11.5%，实现由降转升。中小微企业运行状况明显好转。宏观政策效应还将继续显现记者：下半年工业经济回升势头能否延续，工信部将采取哪些措施巩固回升向好势头？辛国斌：尽管当前国内外形势依然复杂严峻，但我国具备完整的产业体系、超大的市场规模、充足的政策空间和显著的制度优势，经济修复能力和自我循环能力强，下半年各项宏观政策效应还将进一步显现。工信部将扎扎实实做好四个方面工作：着力扩大有效需求。我们将牢牢把握扩大内需这个战略基点，以提高供给质量激活消费潜力，全面实施内外销产品“同线同标同质”。着力稳定汽车等传统大宗消费，在延长新能源汽车购置补贴政策基础上，加快推进城市公交、物流配送等公共领域新能源汽车置换，开展新能源汽车下乡活动。加快发展新型消费业态，推进互联网和各类消费业态深度融合。积极扩大有效投资，推动制造业重大项目加快落地，加快推进5G等新型基础设施建设。着力保持产业链供应链稳定。继续密切关注国际疫情发展态势，积极做好重点医疗物资保供工作，为保产业链供应链稳定创造良好条件。完善重点行业产业链供需对接平台，加强国与国之间、地区之间、行业之间协同配合，协调解决企业零部件配套、人员出入境、物流运输不畅等突出问题。加快补齐核心技术和关键零部件短板，提升产业基础能力和产业链现代化水平。加强优质企业梯度培育，促进大中小企业围绕产业链上下游协同创新和融通发展。着力帮助中小企业渡过难关。落细落实各项稳企惠企政策举措，当前特别是把稳定中小微企业资金链作为优先目标，加强政企银对接合作，推动完善资金直达企业的政策工具和工作机制，确保新增金融资金更多流向制造业和中小微企业。落实政府工作报告要求，限期完成清偿政府机构、国有企业拖欠民营和中小企业款项任务，建立解决拖欠问题的长效机制。推动打造法治化、国际化、便利化的营商环境，深化“放管服”改革和要素市场化配置改革，降低企业各项要素成本和制度性成本，维护公平竞争，激发企业活力。着力推动技术创新和数字化转型升级。以需求为导向，引导企业大力加强基础研究和应用研究，强化共性技术供给，加速创新成果工程化、产业化应用和产品研发力度，大力提升制造业创新能力。实施制造业数字化转型行动，引导企业开展数字化、网络化、智能化改造，建设工业互联网平台，强化5G、人工智能在智能制造中的典型应用，加快培育制造业新模式新业态。展开阅读全文,4
金玉万贯de楚留香,2020-08-15 13:21:13,跌吧5元等你,0
哎呦光棍满大街,2020-08-15 13:25:53,都在唱多，买的有几个人.？在线观望，反正火的股票也买不到，,0
哎呦光棍满大街,2020-08-15 13:26:07,没有涨停啊.。,0
凹凸猫,2020-08-15 13:27:39,有钱任性，也是有可能的,1
知本主义崛起5535,2020-08-15 13:30:42,周五下午基本上都是散户在做对手交易，直至尾盘，机构才出来压下盘，不过压盘进货明显，下周可能有大动作，预计8月份，格林美股价突破6.25,0
知本主义崛起5535,2020-08-15 13:35:30,其实我并不反对增发，反对的是定向增发，广大股民的钱就不是钱，为什么不公开增发，最看不惯的是压低价格搞利益输送。,0
子墨4276852,2020-08-15 13:36:16,盘中横盘就是外资干的，连续的买。否则波动不会那么小。外资的好处是钱多，涨跌都是买买买。不错继续看高。,0
一心一意心如止8411,2020-08-15 13:40:11,北向买了6000多万股！,0
一心一意心如止8411,2020-08-15 13:42:05,你觉得成本很低吗？你以为是散户瞬间满仓！,1
子墨4276852,2020-08-15 13:43:02,连续的增发，还的看他的公司治理怎么样。我觉得不错。赶得时候。那么多年来没看到公司的营收变那么大了，其实利润还没有爆发。电池回收汽车回收今年都要火爆，而且是跃上一个几个台阶，后续动力充足。电池也是热得不行。没理由不出一个主升新高。,1
低十字进高十字逃,2020-08-15 13:48:02,我们散户不是神仙提前知道消息。格林美每次出个消息拉升一波然后趴下。若像其他股票一样能够连续拉升涨停是可以追涨的，谁见过格林美拉过几个涨停板？,0
股友KQYeFT,2020-08-15 13:48:21,9元，做梦吧,0
哎呦光棍满大街,2020-08-15 13:48:52,利好新能源汽车.。该不会有8连涨吧.。跌了一个礼拜了.。,0
觅食小虾米,2020-08-15 13:54:17,每次大涨，都是外资大力买入造成的。不过这个外资是可能是外国游资或假外资为主，这段时间内的波动，从外资买卖的仓位算，外资总体来说并没有赚到。还导致了筹码总量的下降。,0
股友INhNho,2020-08-15 13:59:11,你有本事也拿一千多万,0
吉祥民丰得云中鹤,2020-08-15 13:59:24,你也可以开盘就走,2
股友INhNho,2020-08-15 13:59:48,凭本事拿一千多万 你有那本事吗,0
财源滚滚段正淳,2020-08-15 14:04:36,猪鼻子插大葱,0
你我只差一个爱字,2020-08-15 14:07:09,名字很酷,0
绕不开的3系,2020-08-15 14:18:50,看到欢乐海岸的影子的话，涨个三五倍我都信！外资根本不可能,0
天马行空71Fy,2020-08-15 14:32:17,有题材炒就好,0
卖了就涨小王子,2020-08-15 14:37:37,这操作绝对是内资的手法，就是没搞懂这样来回折腾，目的是什么？,0
子墨4276852,2020-08-15 15:01:57,都还在底部都在说出货出货，很明确的说，第一阶段还没结束，不上8元不算筹码调配完毕。这次上去的目标一定不是6.5元止步，应该是大于7元到7.5元，能摸高到7元5上面多少，决定后续走势。,10
股友3uLfgtvmSvx,2020-08-15 15:09:38,谁规定大资金不能亏钱了,0
蕾丝大叔叔,2020-08-15 15:29:41,都进来这么多了……那有一个问题，谁来抬轿呢……,0
雪竹168,2020-08-15 15:32:18,有价值的股票要拿的住,0
一买就涨258,2020-08-15 15:34:08,你想多了是用来砸盘的。,0
哎呦光棍满大街,2020-08-15 15:54:46,重大利好，不知道几个涨停板,0
哎呦光棍满大街,2020-08-15 15:57:10,58再卖,1
基民htCBc3,2020-08-15 16:05:29,准备大跌了 赶紧跑,5
海底悠游,2020-08-15 16:06:05,大股东把公司当做自家提款机，上市干嘛？,1
基民htCBc3,2020-08-15 16:19:43,星期一挂跌停卖？,0
吾酷逸轩3074,2020-08-15 16:21:49,准备大涨了 赶紧买,0
tlxk,2020-08-15 16:24:58,下周怎么看？,0
糖果sweet,2020-08-15 16:31:03,注册5个学第一帖，不容易，5毛拿到没,0
先挣他一百亿,2020-08-15 16:40:53,开盘就跑，跟天齐一样！第二天来个跌停,6
淮韭生,2020-08-15 17:04:14,徐老板估计应该也希望股票涨，但是大鳄手段高，一直压着吸，徐老板受不了，终于出此下策，引监管发函引爆股价。徐老板还说了，大鳄的炒股收益也要归他，但是这招就太赖皮了。哈哈！,11
守规则者胜出,2020-08-15 17:04:27,楼主还需要磨炼,0
金玉斗金得风清扬,2020-08-15 17:16:52,能说一下9.17是怎么分析出来的吗,0
崔牛批,2020-08-15 17:20:26,徐老板也是条汉子！不可能长期被欺凌的！,3
股友Ylhpbt,2020-08-15 17:32:48,几年了！应该涨了！,0
大吉高升de韦小宝,2020-08-15 17:37:36,这张脸在抖音是真的面熟啊,0
大吉高升de韦小宝,2020-08-15 17:40:34,人家赚40个点赚6个就跑了？,0
风清扬zhr,2020-08-15 17:44:39,三年了，还没回本,1
股友杨柳依依,2020-08-15 17:49:58,一切都有可能吧？,0
子墨4276852,2020-08-15 17:58:55,楼主还得磨炼,0
zz358,2020-08-15 18:02:39,进来的都是想赚钱的，但是大部分都赚不到钱。被迫亏钱。中国石油48元开盘买进去的40多亿都是进来想赚钱的，但事与愿违，亏的滚流。,0
富可纳福得风清扬,2020-08-15 18:04:54,哪里看的。恒大来了？,0
zz358,2020-08-15 18:05:53,你的思维方式有问题，好像进股市的资金必须要赚钱，这世界还有亏损吗？,0
一名小股子,2020-08-15 18:18:09,周五成功卖在最高点，集中梭哈了另一只股,0
autocharle,2020-08-15 18:41:36,知道自己要亏钱，你还留在股市干嘛？这要进多少水？大资金买那么多干嘛？脑子有吗？,0
盆满满堂地丁春秋,2020-08-15 18:47:00,下周大概率跌，看成交量，每次放量都要跌几天,5
parisparis621,2020-08-15 18:51:16,8.10-8.14周复盘：本周上涨4.09%，成交额47.3亿。周五在大盘缩量震荡上涨的情况下，大涨6.26%，成交额20.4亿，此成交额创下本波段日成交量最大额记录，人气有所恢复，下周继续观察日成交额是否能保持在20亿左右。下周走势预测：虽然30分钟留下了5.27-5.30的上涨缺口，60分钟留下了5.29-5.30的上涨缺口，考虑到周五走势的强势，最好不进行回补。如果真的跌破5.29，走势将再次变成弱势，至少要去考验5.10的支撑。因为周五留下了一个不大不小的上影线，回撤位先看5.40左右。向上空间先看前高5.89，再看6.00左右，极值上涨位6.40左右，如果下周急涨到6.40区间，可以先做高抛，然后耐心等回落一定价格后再接回。附上周线图供参考，本周周线在下探10周线5.12（本周最低5.10）后回升，已经第三周站上了2号趋势线上。下周希望量能能够保持住本周五的水平，这样才能有正式一波中期上涨。,0
格林美股友,2020-08-15 19:07:00,请公司招聘高科技人才时，去华中科大和电子科大去招，虽然学校名声不是那么响但学生实操能力强，性价比高。格林美：感谢您的建议！公司坚持创新驱动发展战略，积极吸收国内外各高校的优秀人才，定向培养和造就有理想、有本领、有担当的青年优秀人才，培养选拔业务熟练的技能人才，为城市矿山和新能源材料产业战略实施提供人才保障。2020年，公司向抗疫英雄学习，通过加大招收湖北疫区的毕业生与定向招收抗疫烈士、抗疫英雄和抗疫医护人员的子女来公司就业，以此向湖北一线抗疫的烈士、英雄和医护人员致敬！（来自 深交所互动易）  答复时间 2020-08-22 11:31:01,14
股友J0BnnX,2020-08-15 19:08:48,你说的徐老板格调不高，不然证监会不会发函。,0
大鹏来袭,2020-08-15 19:12:09,星期一搞个一百手试试,3
油服第一总舵主,2020-08-15 19:24:28,根本不是宁德时代，本来就和宁德时代有合作的，不会过来恶意收购的！告诉你们，宝能汽车来了，这一点都不开玩笑。 姚老板已经打进家门口了！！！！,10
油服第一总舵主,2020-08-15 19:29:10,宝能举牌格林美，许老板向宁德求救，宁德时代充当白衣骑士入股！ 大战一触即发！！,16
吹响反攻的香菜,2020-08-15 19:37:03,这个改章程不是此地无银三百两啊,0
青松1239,2020-08-15 19:57:37,周一破6元,5
乐乐乐0,2020-08-15 19:58:01,转眼间，4元以下已经买不到了，随着股价不断抬升，看好它的就捂着，最有回报的一天,0
股出个未来,2020-08-15 20:02:39,有想法,0
股友CnWvdw4049,2020-08-15 20:12:00,拿这个股票赚了好几万，不过这个股票已经不符合我的投资理念了，在里边的希望你们都能赚钱。,0
股友wE7Z70,2020-08-15 20:16:48,有可能,1
股友mHHIEB,2020-08-15 20:17:51,按你这么说，宁德就算没意思那也要有意思了！,0
富有成金得韦小宝,2020-08-15 20:20:24,外资进3亿,0
股友Pe8n13,2020-08-15 20:26:36,看着像kdx,0
吹响反攻的香菜,2020-08-15 20:27:17,够科幻,1
股友Pe8n13,2020-08-15 20:28:05,说的不要像kdx一样，没有依据不要乱说,0
东海一刀,2020-08-15 20:28:41,姚老板来比宁德来好,3
股友b8WRVh9485,2020-08-15 20:30:27,仔细分析了格林美，今年的增发居然锁定期只有半年，11月22日就解锁了。主力故意砸下来低价增发，3.82的增发价引来了28家机构参与，有私募、有国家队、有外资机构。说明一个问题：格林美4元附近是绝对的投资价值区间。现在的问题是谁来把价格做上去，28家机构太多，很难联手；如果其他主力做上去，到11月22日之前要完成出货，否则给接近13%的增发筹码抬了轿子。格林美现在在风口（汽车拆解、钴镍涨价、动力电池报废进入高峰、特斯拉），主力不会放过这个机会，上次增发的除了国家对持有，其他都卖的不多了，11月22日前压力都很小。短炒主力出手，这个股票估计11月22日也就只有30%空间，如果是28家联手作为主力来运作，这个股票能到10元以上（但机构多是很难联手的）；如果是某机构举牌，要收集筹码，那么就会压着价格等到11月22日解禁后再收些筹码后亮底牌，那这个票长远才会大涨。结论如下：1、格林美4元附近是绝对的投资价值区间，几乎没有任何风险；2、三个月内游资拉升30%的可能性大；3、大涨（超过30%）且持续到11月22日之后的可能性不大；4、该股如果半年都维持在当前价格附近波动而不怎么涨，半年后在2021年会一骑绝尘，涨幅达12元之上；,16
糖果sweet,2020-08-15 20:42:23,思路独特，但不能排除这种可能性,1
股友FWjYFr,2020-08-15 20:49:54,我觉得你说的很有道理,0
金石开大侠,2020-08-15 20:51:49,个人判断，下周一不可能跌，交易量估计还是很大，8.17是第二次股东大会的股东统计截止期，如果真的有举牌方，一定会想办法多弄点马甲，用来否决议案；即使没有举牌方，老许为了议案通过应该会多找些友商来投赞同票，毕竟需要三分之二的支持票，多些筹码还是稳点，所以周一拿好了,8
糖果sweet,2020-08-15 20:52:02,如果是战略收购的话不会考虑短期内卖出股权，现在消息出来，已经是箭在弦上不得不发，难道等柚子炒高了再接盘？,1
股友mHHIEB,2020-08-15 20:52:27,现在是争夺控制权的好时候，场外来个大汉，你越压我吃的越多怎么破？,0
稀言101,2020-08-15 20:56:20,反正我投反对票,5
稀言101,2020-08-15 20:58:51,不要小觑市场的力量，情绪起来了，定增的那点钱根本不是回事！,4
佛经__僧伽吒经,2020-08-15 21:12:49,均线多头排列，多级别共振，量价齐升，即将双金叉，注意观察近期压力位，短线看到前高7快，后回调，看11,8
铸剑123,2020-08-15 21:17:31,有本事把哥洗出去！绝对反对议案,3
富有成金得韦小宝,2020-08-15 21:18:31,宁德时代也是外资股东，汇丰银行,0
水墨泡泡,2020-08-15 21:23:06,三英挣小美啊，姚老板在深圳近水楼台先得月,0
股友9qN5Nd,2020-08-15 21:35:26,从行业来着，格林美本身确实是块大肥肉，只不过我们小散没办法。,1
富有成金得韦小宝,2020-08-15 21:36:48,大股东定增这么多早就套现了,0
秦始皇之秦直道,2020-08-15 21:45:22,收购格林美，让许总下班休息吧，也别增发骗人了,1
股友AeFjHe,2020-08-15 21:50:10,游资喜欢快进快出的，3个月30%的利润，哪个投资格林美,0
parisparis621,2020-08-15 21:50:24,希望有能力有魄力的新能源汽车制造商如恒大许家印控股格林美！,0
乐乐乐0,2020-08-15 22:10:00,现在就看公司怎么圆这个事，怎么给证监会一个满意的答复，如果本质上就是违法的，那也没有投票的必要,5
股友4wPhjI,2020-08-15 22:10:39,你们这消息在哪造的,0
家财万贯的逍遥子,2020-08-15 22:12:31,有题材,4
家财万贯的逍遥子,2020-08-15 22:13:54,大涨开始,5
